Actual,Predict,Path,Sampling Rate
ហើយការជិះកង់របស់ខ្ញុំដែលមានរយៈចំងាយប្រហែលជា ៧ គីឡូម៉ែត្រនោះ គឺចំណាយពេលប្រហែលជា ៤០ នាទី ដែលខ្ញុំជិះធ្វើដំណើរដោយកង់,ហើយការជិះកង់មកបើកខ្ញុំដែលមានអ្នកចម្ងាយប្រហែលជា ៧០៧ក្លឡូម៉ាយថ្នាហៃពេលប្រហែលជា 40 នាទីដែលខ្ញុំជាធ្វើដំណាស់ដែលកង,10_9.wav,16000
បាទ ប៉ុន្តែមានប្រជាជនមួយចំនួនពេលដែលភ្លៀងមក ពួកគេបែរជាកាន់ចប កាន់ធុង បាទ ដើរទៅរក ដើរទៅរកអី ដូចជាខ្យង ដូចជាក្ដាម អីអញ្ចឹងនៅតាមវាលស្រែ បាទ,ប៉ុន្តែមានប្រជាជនមួយចំនួនពេលដែលភ្លៀងមកពួកគេបែកជាកាន់ចប់កាន់ធុងដើរទៅរកដូចជាខ្យង នៅជាក្តាមអីចឹងនៅតាមវាស្រែ,8_22.wav,16000
នោះគឺជាគ្រោះថ្នាក់ម្យ៉ាងដែរ ព្រោះថានៅតាមវាលស្រែ វាមានចរន្តស្រូបជាច្រើន ដូចជាចរន្តខ្សែ អ៊ីនធើណេត ខ្សែកាបទូរទស្សន៍អីអញ្ចឹង វាមានចរន្តច្រើន,នោះគឺជាគ្រោះថ្នាក់ម្យ៉ាងដែរ ព្រោះថានៃតាមវាស្តាវេមានជារន់ស្រូបជាច្រើន ដូចជាជារន់ខ្សែអ៊ិនធឺណែត ខ្សែកាបទូរទស្សន៍អីអញ្ចឹងមួយមានជ្រន់ច្រើន,8_23.wav,16000
ហើយទឹកហូរលឿន ទឹកហូរកួចអីអញ្ចឹង ប្រជាជនមានលក្ខណៈភ័យ ដូច្នេះពួកគេក៏កាត់បន្ថយពេលដែលភ្លៀង ពួកគេមិនសូវចេញដើរទេ,ហើយទឹកខលឿនទឹកខួចអីអ៊ីចឹងប្រជាជនមានលក្ខណៈភ័យ ដូចនេះពួកគេក៏កាត់បន្ថយពេលដែលភ្លៀង ពួកគេមិនសូវចេញដាលទេ,8_21.wav,16000
បាទ ហើយខ្លះណាទៀតនោះ ដីនៅកន្លែងហ្នឹងបើសិនជាមានទឹកហូរខ្លាំង វាធ្វើឲ្យដីកន្លែងហ្នឹងបាក់អីអញ្ចឹងទៅ ឬមួយក៏នៅលើស្ពានអីអញ្ចឹងទៅ ធ្វើឲ្យដីនោះបាក់,ហើយខ្លះណាទានហ្នឹងដីនៅកន្លែងហ្នឹងបុសិនជាមានទឹកខ្លាំង វាធ្វើអោយដីក្លាយហ្នឹងបាក់អីចឹងទៅ ឬមួយក៏នៅលើសពាននៃអញ្ចឹងទៅ ធ្វើអោយដីនោះបាក់,8_20.wav,16000
បាទ សូមអរគុណ សូមជម្រាបលា,បានសូមរបស់អគុណ សូមជម្រាបលា,8_34.wav,16000
បាទ អាគុយហ្នឹងគឺ  ជាវត្ថុម្យ៉ាងសម្រាប់ចាប់ឲ្យមានភ្លើងដូចអគ្គិសនីអញ្ចឹង ប៉ុន្តែវាមានរូបរាង ៤ ជ្រុង បាទ វាមានរូបរាង ៤ ជ្រុង បាទ,អាគយហ្នឹងគឺជាវត្ថុម្យាងសម្រាប់ចាប់ឲ្យមានផ្លើងដ៏អគ្គិសនីអញ្ចឹង ប៉ុន្តែមានរូបរាងបួនជ្រុង វាមានរូបរាងបួនជ្រុង,8_30.wav,16000
ដូច្នេះវាធ្វើឲ្យមានរន្ទះបាញ់ ឬមួយក៏អីអញ្ចឹងទៅ វាអាចនឹងឆក់យើង បាទ ហើយរន្ទះបាញ់ នឹងបាញ់យើងមួយរំពេចហ្នឹងតែម្ដង ដូច្នេះ ការបាត់បង់ជីវិតហ្នឹង នឹងមានលក្ខណៈលឿនមែនទែន,ដូចនែកវាធ្វើឲ្យមានរឆ្ទះបាញ់ ឬមួយក៏អីយើងទៅវាអាចនឹងឆក់យើងបាញ់ហើយរឆ្ទះបាញ់ហ្នឹងហ្នឹងបាញ់យើងមួយរំពិកតែម្តង ដូច្នេះការបាត់បង់ជីវុតហ្នឹងមានលក្ខណៈលឿនមែនទែន,8_24.wav,16000
បាទ ហើយមួយទៀតពេលដែលភ្លៀងអញ្ចឹងនៅស្រុកស្រែគឺ វាមិនសូវជាមានថ្នល់ជាតិទេ មានថ្នល់ចាក់កៅស៊ូអីអញ្ចឹងទេ វាមានតែផ្លូវលំ ផ្លូវក្រួសក្រហមអីអញ្ចឹង ផ្លូវភក់ អីអញ្ចឹង បាទ,ហើយមួយទៀតពេលដែលភ្លៀង អញ្ចឹងនៅជ្រុកស្នាគឺវាមិនសូវជាមានថ្នល់ជាទេមានថ្នល់ចត្តទៅសួយអញ្ចឹងទេ វាមានតែផ្លូវលំផ្លូវគ្រោះកហ៊ុមអីអញ្ចឹងផ្លូវផុកអញ្ចឹងអ្ហាណាស់,8_18.wav,16000
ហើយពេលដែលយើងធ្វើដំណើរ  ភក់ហ្នឹងវាខ្ទាត មកប្រឡាក់អាវរបស់យើង ឬមួយក៏ពេលដែលភក់នោះ អញ្ចឹងទៅ ធ្វើឲ្យយើងរអិលដួល,ហើយពេលដែលយើងធ្វើដំណើរអីអញ្ចឹងខ្លាស់អាផុកហ្នឹងវាខ្ទៀតមកប្រឡាក់អាចរបស់យើង ឬមួយក៏ពេលដែលផុកចឹងដោយធ្វើឲ្យយើងល្អិលដួល,8_19.wav,16000
បាទ ដូច្នេះយើង គប្បីយើងពេលដែលភ្លៀង យើងគួរតែនៅផ្ទះ បាទ គប្បីយើងមិនគួរចេញដើរទៅវាលស្រែ,ដូច្នេះយើងគ្រប់បីយើងពេលដែលភ្លៀង យើងគួរទៅនៅផ្ទះ គាប់បីយើងមិនគួរចេញដើរទៅវាស្រែ,8_25.wav,16000
ហើយវាមានប្រដាប់សម្រាប់ចាប់ពីរ គឺ ចាប់មួយបូក គឺចាប់មួយដក,ហើយវាមានសម្រាប់ចាប់ពីរគឺចាប់មួយបូរគឺចាប់មួយដ,8_31.wav,16000
បាទ ហើយអ្នកខ្លះទៀត ពេលដែលទឹកភ្លៀងមក គឺគេបានយកអាគុយរបស់គេ បានយកអាគុយរបស់គេហ្នឹង,ហើយអ្នកខ្លះគៀត ពេលដែលទឹកភ្លៀងមក គេបានយកអគុយរបស់គេ បានយកអគុយរបស់គេហ្នឹង,8_27.wav,16000
បាទ ដូច្នេះគឺខ្ញុំរៀបរាប់បានតែត្រឹមហ្នឹងទេ ដូច្នេះខ្ញុំសូមបញ្ចប់នូវការរៀបរាប់ នូវរដូវទឹកភ្លៀងនៅក្នុងជនបទតែត្រឹមនេះសិន,ដូច្នេះគឺខ្ញុំរៀបរាប់បានដែលត្រឹមដឹងទេ ដូច្នេះខ្ញុំសូមបញ្ចប់នៅការរើបរាប់នៅរដូវទឹកភ្លៀងនៅក្នុងជនុបទត្រឹមសិន,8_33.wav,16000
បាទ ចាប់បូកនោះ គឺពណ៌ក្រហម រីឯចាប់ដកនោះ គឺពណ៌ខ្មៅអីអញ្ចឹងទៅ,បាទចាប់បូកគឺពណ៌វហ្គមរាយចាប់ដកនៅគឺពណ៌ខ្មែរវាអញ្ចឹងទៅ,8_32.wav,16000
ឬមួយក៏ចេញដើរទៅរកខ្យង ឬមួយក៏រកក្ដាមអីទេ បាទព្រោះថាវាធ្វើឲ្យយើងមានគ្រោះថ្នាក់,នៅមួយក៏ចេញដើមតែរកចម្ចរណ៍រកក្ដាមីទេ បានព្រោះថើមវាធ្វើយើងមានគ្រោះថ្នាក់,8_26.wav,16000
នៅជនបទបានន័យថានៅស្រុកស្រែ បាទ ដូច្នេះកុំឲ្យខាតពេលយូរខ្ញុំសូមបកស្រាយ និងរៀបរាប់ដូចតទៅ,នៅជនបទហ្នឹងបន័យថានៅស្រុកស្រែ បាទ តូច្នេះក្រមកខាត់ពេលយូរ ខ្ញុំសូរបកស្រែនឹងរៀបរាប់ដូចតទៅ,8_1.wav,16000
